date,location,temperature_c,humidity_pct,rainfall_mm,co2_ppm,aqi,energy_kwh,water_liters,renewable_pct,extreme_weather_index,risk_level
2022-02-14,Mumbai,31.23,61.05,4.42,436.7,95.1,490.2,2816.73,23.8,13.34,Moderate
2022-02-15,Hyderabad,31.55,72.01,17.97,446.61,101.6,412.27,3146.56,40.69,8.7,Moderate
2022-02-16,Delhi,28.54,67.83,2.89,442.24,80.6,425.08,2940.83,31.32,13.82,Low
2022-02-17,Chennai,28.56,64.33,8.08,442.62,94.6,419.14,3058.59,25.75,19.22,Moderate
2022-02-18,Chennai,31.31,63.6,2.25,442.96,66.7,417.77,3334.36,33.35,7.05,Moderate
2022-02-19,Delhi,36.22,54.92,7.02,446.54,93.0,502.28,3206.96,32.85,54.68,High
2022-02-20,Mumbai,28.6,57.55,3.71,434.33,101.4,418.41,3273.08,40.76,12.62,Moderate
2022-02-21,Bengaluru,28.47,69.19,14.71,443.62,72.0,443.66,3265.23,43.71,13.26,Low
2022-02-22,Hyderabad,30.13,65.09,17.64,428.03,60.3,430.84,3160.08,35.07,25.89,Moderate
2022-02-23,Chennai,31.74,76.82,10.85,449.51,112.6,478.54,3276.93,28.15,21.25,Moderate
2022-02-24,Delhi,30.21,62.81,7.85,446.05,90.7,422.81,3072.68,43.35,11.29,Moderate
2022-02-25,Mumbai,35.77,68.54,22.06,442.1,81.9,496.9,3116.9,29.47,59.78,Moderate
2022-02-26,Mumbai,33.28,63.74,3.55,441.29,80.6,492.71,3084.33,23.74,31.84,Moderate
2022-02-27,Delhi,28.06,80.51,2.4,450.58,73.0,409.62,3258.35,31.46,14.79,Low
2022-02-28,Mumbai,30.86,69.67,2.26,444.65,83.6,475.17,3293.63,30.06,11.53,Moderate
2022-03-01,Hyderabad,31.87,64.23,9.61,452.39,107.4,522.46,2838.51,37.33,24.51,Moderate
2022-03-02,Delhi,32.05,61.84,14.7,442.37,61.2,440.76,2823.02,33.96,15.25,Moderate
2022-03-03,Chennai,32.78,73.2,3.59,433.63,87.6,473.17,3330.82,30.82,21.88,Moderate
2022-03-04,Delhi,30.42,67.94,0.95,449.01,83.5,503.54,3072.5,31.32,7.29,Moderate
2022-03-05,Bengaluru,30.05,65.72,5.2,450.44,66.9,399.96,2747.62,34.33,10.27,Moderate
2022-03-06,Mumbai,31.32,62.23,6.68,442.56,88.4,463.74,3271.44,35.93,11.51,Moderate
2022-03-07,Chennai,34.37,69.12,29.84,451.33,82.8,458.72,3243.89,38.12,38.63,Moderate
2022-03-08,Mumbai,32.14,73.39,3.09,450.62,86.6,513.91,3464.52,32.76,15.72,Moderate
2022-03-09,Chennai,31.27,62.29,1.97,434.15,86.7,442.49,2856.17,33.23,20.5,Moderate
2022-03-10,Chennai,30.74,80.49,11.98,443.46,87.8,469.54,3179.91,40.49,15.22,Moderate
2022-03-11,Hyderabad,31.52,73.23,1.26,437.08,105.2,443.41,3008.41,44.17,7.56,Moderate
2022-03-12,Bengaluru,29.92,71.12,2.39,451.85,55.0,388.15,3343.14,28.28,13.36,Moderate
2022-03-13,Chennai,30.98,70.54,5.97,448.11,78.2,494.47,2996.58,36.67,8.72,Moderate
2022-03-14,Mumbai,32.88,71.74,4.89,441.76,66.4,448.74,2970.01,29.76,26.71,Moderate
2022-03-15,Mumbai,28.38,65.99,8.32,441.64,98.5,459.23,3376.73,28.84,0.0,Low
2022-03-16,Chennai,32.23,73.2,5.27,438.23,75.0,450.3,3234.7,32.03,20.31,Moderate
2022-03-17,Delhi,32.23,71.92,1.75,443.52,72.6,456.27,3021.2,31.83,26.73,Moderate
2022-03-18,Chennai,30.12,71.88,9.17,444.24,59.9,436.52,3074.88,30.38,5.68,Moderate
2022-03-19,Bengaluru,33.08,75.48,1.74,452.4,85.8,471.61,3396.68,32.02,30.56,Moderate
2022-03-20,Mumbai,28.28,70.08,5.24,438.86,64.5,433.77,3182.95,29.54,11.49,Low
2022-03-21,Bengaluru,30.7,70.39,14.45,438.01,78.7,446.26,3021.88,32.4,16.4,Moderate
2022-03-22,Delhi,30.05,65.29,3.95,448.44,52.7,398.55,3404.75,26.5,8.27,Moderate
2022-03-23,Delhi,33.33,65.81,10.33,461.96,83.4,463.31,3375.32,20.59,40.61,Moderate
2022-03-24,Bengaluru,33.18,67.02,4.83,489.00079944911397,126.5148907326884,917.2459973489088,3395.34,31.28,32.69,Moderate
2022-03-25,Hyderabad,31.1,64.64,10.81,452.81,82.5,530.91,3060.59,29.12,9.02,Moderate
2022-03-26,Bengaluru,33.8,64.86,1.72,444.37,50.8,431.18,3180.06,34.22,30.33,Moderate
2022-03-27,Chennai,29.67,60.53,0.54,445.23,91.7,416.55,2947.2,34.52,1.38,Moderate
2022-03-28,Delhi,32.97,68.33,14.5,444.72,92.1,466.17,2994.9,32.13,20.7,Moderate
2022-03-29,Delhi,33.72,67.56,3.36,439.94,96.1,548.33,3071.8,25.66,29.05,Moderate
2022-03-30,Mumbai,32.26,67.52,3.7,441.8,78.2,435.51,3297.98,21.69,11.22,Moderate
2022-03-31,Chennai,31.72,62.77,10.89,451.25,90.0,437.45,3320.33,30.02,13.81,Moderate
2022-04-01,Bengaluru,31.52,64.5,24.42,447.09,68.3,466.52,3155.18,30.51,11.72,Moderate
2022-04-02,Mumbai,33.29,65.52,4.69,457.27,103.7,556.24,3315.01,34.22,33.29,Moderate
2022-04-03,Delhi,34.26,69.83,1.55,446.06,85.3,477.65,3162.81,27.32,39.52,Moderate
2022-04-04,Hyderabad,31.18,68.36,16.4,445.21,77.9,448.09,2908.59,26.28,4.29,Moderate
2022-04-05,Mumbai,30.22,64.88,19.86,433.5,73.5,444.61,3409.75,28.95,14.16,Moderate
2022-04-06,Delhi,31.35,65.81,7.72,441.73,91.6,439.96,2918.36,28.12,12.65,Moderate
2022-04-07,Hyderabad,31.15,65.79,8.63,434.05,57.4,445.53,3050.26,35.5,16.65,Moderate
2022-04-08,Chennai,32.06,69.59,1.2,442.87,55.3,454.14,3320.76,28.33,20.34,Moderate
2022-04-09,Hyderabad,29.58,74.98,0.35,455.98,74.3,418.82,3258.61,27.04,10.5,Moderate
2022-04-10,Chennai,32.24,73.92,20.08,448.19,86.7,488.9,3056.45,33.0,25.54,Moderate
2022-04-11,Chennai,32.39,64.75,2.55,453.14,95.3,487.05,3469.4,38.4,21.88,Moderate
2022-04-12,Hyderabad,31.88,67.63,2.12,444.48,90.2,459.85,3175.72,39.39,14.88,Moderate
2022-04-13,Chennai,31.34,81.65,0.44,447.74,71.2,542.43,3433.14,29.76,23.9,Moderate
2022-04-14,Bengaluru,33.87,65.95,41.37,453.21,88.2,446.04,3247.88,24.12,36.39,Moderate
2022-04-15,Mumbai,31.52,77.62,1.87,448.76,83.3,437.32,3274.86,25.1,8.26,Moderate
2022-04-16,Hyderabad,32.74,64.88,10.99,452.24,91.4,489.7,3236.52,30.19,22.18,Moderate
2022-04-17,Hyderabad,31.02,69.97,13.13,437.76,99.7,472.53,2977.11,29.79,9.6,Moderate
2022-04-18,Delhi,33.11,81.55,13.17,444.73,100.9,453.62,3132.68,27.59,27.21,Moderate
2022-04-19,Mumbai,30.63,71.25,5.33,455.97,65.2,492.78,3102.92,35.11,19.37,Moderate
2022-04-20,Hyderabad,32.11,72.25,4.4,436.59,89.9,462.35,3113.99,33.86,23.91,Moderate
2022-04-21,Bengaluru,30.69,70.34,11.85,456.83,69.9,400.44,3370.65,25.15,8.73,Moderate
2022-04-22,Delhi,31.04,64.89,5.34,443.89,60.8,472.65,3121.38,16.72,14.31,Moderate
2022-04-23,Chennai,31.05,64.4,4.37,447.71,95.0,462.01,3419.64,26.4,16.98,Moderate
2022-04-24,Hyderabad,35.21,64.03,9.37,451.59,98.6,547.82,3548.78,18.52,50.73,High
2022-04-25,Chennai,32.14,71.88,6.77,429.72,77.2,450.21,3257.73,33.81,16.66,Moderate
2022-04-26,Chennai,31.09,70.74,0.96,451.63,90.3,481.26,3109.59,30.04,12.25,Moderate
2022-04-27,Bengaluru,29.85,73.27,8.15,438.73,78.8,498.89,3180.47,14.52,17.03,Moderate
2022-04-28,Hyderabad,29.4,75.77,6.97,449.88,92.5,411.49,3379.47,27.37,15.48,Moderate
2022-04-29,Delhi,31.92,71.57,8.37,439.03,95.4,488.49,3524.65,31.35,16.64,Moderate
2022-04-30,Hyderabad,29.79,70.39,10.17,444.99,73.9,531.31,2878.87,23.29,9.91,Moderate
2022-05-01,Hyderabad,29.34,66.25,1.62,447.13,70.3,427.76,3037.84,27.87,9.33,Moderate
2022-05-02,Chennai,30.93,71.05,3.52,447.32,66.7,463.36,3166.78,31.79,18.14,Moderate
2022-05-03,Mumbai,31.85,76.14,1.5,450.87,88.3,491.27,3410.43,27.83,28.04,Moderate
2022-05-04,Mumbai,33.89,57.36,3.47,450.26,69.2,478.98,2876.74,39.21,39.4,Moderate
2022-05-05,Chennai,32.31,72.72,2.49,442.69,114.7,441.27,3459.16,25.76,21.93,Moderate
2022-05-06,Mumbai,32.54,59.26,9.17,444.11,93.9,481.37,2921.6,22.0,29.02,Moderate
2022-05-07,Chennai,31.46,56.64,8.14,438.79,72.7,478.19,3245.62,30.86,12.67,Moderate
2022-05-08,Chennai,30.23,72.86,1.78,452.11,83.6,435.44,3201.6,25.98,10.55,Moderate
2022-05-09,Bengaluru,31.5,69.67,28.02,435.89,91.5,429.26,2974.04,27.4,19.64,Moderate
2022-05-10,Mumbai,28.51,71.2,8.17,443.98,111.9,441.06,2787.7,26.78,7.85,Moderate
2022-05-11,Bengaluru,31.76,76.75,3.28,450.35,86.5,488.92,3145.72,19.03,15.7,Moderate
2022-05-12,Mumbai,30.96,68.87,2.39,450.48,74.5,480.3,3279.6,28.92,11.31,Moderate
2022-05-13,Delhi,27.99,66.19,10.68,463.04,123.7,438.64,3443.76,18.33,10.32,Moderate
2022-05-14,Delhi,30.39,70.24,2.77,438.06,93.7,479.75,3078.3,20.57,0.41,Moderate
2022-05-15,Chennai,28.4,78.85,1.62,440.23,64.8,419.31,3249.18,23.84,11.95,Low
2022-05-16,Delhi,29.78,61.27,5.06,440.72,73.0,431.93,2827.96,15.92,10.01,Moderate
2022-05-17,Bengaluru,31.99,66.39,14.49,452.71,62.0,440.31,3108.97,25.05,15.4,Moderate
2022-05-18,Delhi,29.14,61.35,24.01,449.86,61.2,455.81,2870.91,23.79,12.83,Moderate
2022-05-19,Mumbai,30.08,78.05,0.28,453.51,115.3,462.56,3145.02,19.73,18.49,Moderate
2022-05-20,Chennai,29.06,65.41,1.29,450.43,64.6,481.04,2780.86,18.96,9.37,Moderate
2022-05-21,Hyderabad,29.35,72.62,2.2,444.44,98.9,480.23,3113.77,23.81,2.56,Moderate
2022-05-22,Delhi,29.0,72.53,12.05,447.71,80.0,387.31,3246.11,25.74,12.03,Moderate
2022-05-23,Bengaluru,31.44,75.72,6.68,438.11,69.8,444.45,2908.63,27.36,11.47,Moderate
2022-05-24,Chennai,26.72,67.56,14.82,453.69,77.3,401.86,3070.72,19.18,11.43,Low
2022-05-25,Delhi,31.6,67.8,8.29,458.85,108.4,452.77,3188.52,31.19,15.16,Moderate
2022-05-26,Bengaluru,30.51,64.13,6.63,448.45,122.1,465.74,3223.14,17.43,4.96,Moderate
2022-05-27,Delhi,30.19,59.78,4.85,443.53,88.1,383.09,3253.95,17.25,13.99,Moderate
2022-05-28,Delhi,31.89,67.82,2.25,435.11,78.5,387.48,2992.12,25.25,14.67,Moderate
2022-05-29,Delhi,29.56,73.58,6.73,450.29,98.4,446.35,2873.47,25.73,7.03,Moderate
2022-05-30,Bengaluru,30.76,66.28,3.22,433.27,99.0,445.31,2928.47,23.22,13.63,Moderate
2022-05-31,Bengaluru,27.77,75.25,5.67,442.75,70.8,405.16,3027.12,24.92,10.3,Low
2022-06-01,Chennai,35.08,67.06,7.55,440.85,97.5,536.16,3315.92,25.86,61.67,High
2022-06-02,Bengaluru,27.81,72.33,3.35,442.71,64.9,469.93,2849.54,14.85,15.75,Low
2022-06-03,Delhi,31.02,63.68,1.01,447.62,92.6,469.06,2728.52,18.1,8.77,Moderate
2022-06-04,Chennai,27.53,56.0,4.08,440.54,68.5,440.55,2756.06,24.25,2.37,Low
2022-06-05,Delhi,29.16,71.74,9.35,444.52,59.4,447.76,3004.21,27.76,10.55,Low
2022-06-06,Bengaluru,27.85,71.33,6.63,438.37,75.6,471.11,2887.45,8.34,13.05,Low
2022-06-07,Mumbai,29.22,68.64,3.24,436.36,44.5,383.97,3088.11,18.88,10.77,Low
2022-06-08,Hyderabad,24.73,70.41,2.14,433.97,68.6,350.06,2661.83,8.6,11.8,Low
2022-06-09,Hyderabad,31.9,75.62,5.19,434.28,99.8,470.16,3298.03,17.35,27.41,Moderate
2022-06-10,Hyderabad,28.85,61.57,3.7,447.52,52.2,410.3,2913.19,16.65,7.67,Low
2022-06-11,Mumbai,30.83,65.4,10.32,445.45,79.1,443.23,3087.25,18.7,13.19,Moderate
2022-06-12,Hyderabad,27.72,66.88,7.51,435.71,62.7,404.94,2982.1,19.97,6.19,Low
2022-06-13,Delhi,30.38,70.67,6.87,440.16,68.9,497.92,3167.29,16.37,11.62,Moderate
2022-06-14,Chennai,29.48,69.26,3.18,444.82,80.1,360.87,3347.75,20.89,12.01,Moderate
2022-06-15,Mumbai,31.32,70.21,3.31,456.83,67.5,506.73,3165.29,13.85,13.14,Moderate
2022-06-16,Delhi,28.5,58.97,5.91,442.1,62.2,452.84,3022.93,16.72,14.97,Low
2022-06-17,Chennai,27.23,69.95,5.27,441.07,81.9,437.59,3222.51,25.4,13.44,Low
2022-06-18,Hyderabad,30.18,77.16,17.96,443.26,108.0,407.11,2929.78,20.47,5.96,Moderate
2022-06-19,Mumbai,28.12,70.21,4.45,431.3,76.8,450.94,3206.22,15.42,3.67,Low
2022-06-20,Mumbai,30.2,63.49,1.33,446.68,80.3,445.1,3139.9,20.53,9.17,Moderate
2022-06-21,Delhi,29.06,72.12,2.72,447.87,81.7,461.47,2727.55,17.19,2.02,Moderate
2022-06-22,Hyderabad,26.5,78.71,4.83,449.01,80.1,393.09,3081.56,23.41,6.64,Low
2022-06-23,Mumbai,26.17,71.25,4.16,444.75,104.9,359.45,3184.35,23.02,7.25,Low
2022-06-24,Bengaluru,28.04,65.58,5.39,439.91,79.2,392.92,2888.95,14.07,13.5,Low
2022-06-25,Hyderabad,27.22,76.34,1.34,444.65,83.1,399.74,3402.78,15.18,8.05,Low
2022-06-26,Mumbai,26.74,80.21,10.06,438.85,71.7,369.58,2821.92,21.64,8.16,Low
2022-06-27,Delhi,26.71,63.16,4.11,441.19,92.4,394.29,3024.68,20.73,2.71,Low
2022-06-28,Bengaluru,28.76,60.12,10.47,443.36,110.3,501.06,3050.15,14.35,10.92,Moderate
2022-06-29,Delhi,27.37,65.6,1.56,439.14,72.2,401.1,3137.65,21.12,5.11,Low
2022-06-30,Bengaluru,30.72,73.68,4.58,455.72,72.5,465.07,3440.88,24.23,6.02,Moderate
2022-07-01,Delhi,27.64,71.36,0.62,438.9,79.7,440.58,2957.71,18.61,12.53,Low
2022-07-02,Delhi,27.67,72.02,2.28,427.45,73.8,445.5,2841.8,22.04,16.33,Low
2022-07-03,Mumbai,25.95,69.21,6.07,443.14,61.9,339.21,2951.79,25.31,5.52,Low
2022-07-04,Chennai,30.01,53.97,0.61,441.18,81.5,412.93,2701.04,25.89,12.66,Moderate
2022-07-05,Delhi,26.98,68.46,8.23,440.13,32.7,377.58,3295.89,25.58,10.37,Low
2022-07-06,Chennai,26.98,81.96,5.4,444.89,80.6,392.84,3010.56,13.54,14.45,Low
2022-07-07,Chennai,29.94,78.6,5.55,441.77,56.4,416.14,2771.97,15.5,12.16,Moderate
2022-07-08,Chennai,25.4,80.03,5.61,440.27,126.9,393.84,3017.84,26.5,3.72,Low
2022-07-09,Delhi,25.82,72.32,10.65,429.86,90.0,392.6,3211.22,13.67,10.85,Low
2022-07-10,Mumbai,26.7,66.48,6.59,436.98,95.7,384.72,2878.88,22.09,14.95,Low
2022-07-11,Chennai,28.74,60.81,7.68,443.48,81.0,388.0,2924.7,17.64,9.38,Low
2022-07-12,Chennai,28.65,67.32,4.34,420.74,63.5,458.57,3020.65,15.89,19.07,Low
2022-07-13,Mumbai,25.69,77.3,3.98,451.67,82.5,351.76,3324.68,14.42,0.0,Low
2022-07-14,Mumbai,28.11,73.43,6.8,443.77,79.7,420.97,3191.31,27.46,6.76,Low
2022-07-15,Hyderabad,27.83,68.15,6.05,437.09,52.2,432.82,3056.95,24.19,19.57,Low
2022-07-16,Bengaluru,26.0,73.06,0.88,448.66,52.2,397.81,2681.46,10.12,6.15,Low
2022-07-17,Bengaluru,27.04,72.39,2.64,436.99,86.7,399.8,3025.28,20.58,17.73,Low
2022-07-18,Chennai,28.72,56.73,6.45,439.41,85.2,412.14,2730.45,16.29,7.76,Low
2022-07-19,Chennai,27.42,66.71,3.52,432.28,81.0,404.58,3158.14,26.44,14.01,Low
2022-07-20,Mumbai,26.23,63.19,5.96,432.41,46.8,381.15,3048.04,22.26,3.1,Low
2022-07-21,Bengaluru,27.07,68.78,8.4,436.17,72.9,394.75,3076.86,23.5,20.58,Low
2022-07-22,Bengaluru,27.34,83.39,0.41,448.18,92.3,446.11,2826.06,22.56,14.42,Low
2022-07-23,Chennai,25.08,60.75,1.61,442.51,91.8,352.42,2765.52,16.61,9.13,Low
2022-07-24,Delhi,27.57,66.78,11.36,424.22,80.3,403.65,3097.94,16.69,8.01,Low
2022-07-25,Hyderabad,25.6,68.14,7.08,441.4,61.4,391.7,2977.26,17.85,8.34,Low
2022-07-26,Bengaluru,25.58,64.03,2.95,427.91,58.8,408.3,3059.12,16.42,13.65,Low
2022-07-27,Mumbai,27.72,74.56,1.99,431.79,90.3,436.05,2994.34,15.96,4.54,Low
2022-07-28,Chennai,27.71,70.83,10.31,448.13,81.0,410.49,3117.7,16.04,16.69,Low
2022-07-29,Mumbai,27.31,85.27,8.4,434.52,74.6,401.46,3034.48,19.81,14.05,Low
2022-07-30,Hyderabad,23.76,63.66,3.61,438.55,80.9,326.52,2934.31,20.88,13.45,Low
2022-07-31,Delhi,29.1,73.61,0.29,446.69,85.1,403.45,2831.3,23.23,14.13,Moderate
2022-08-01,Chennai,23.18,67.36,1.62,442.01,87.6,374.29,2907.5,14.59,14.37,Low
2022-08-02,Delhi,28.19,64.1,3.37,429.25,104.4,473.74,3137.87,17.19,10.3,Low
2022-08-03,Hyderabad,24.21,68.34,3.56,440.68,56.5,400.44,2644.86,18.29,12.03,Low
2022-08-04,Chennai,25.87,58.67,3.21,434.72,45.8,353.71,3035.78,18.23,10.2,Low
2022-08-05,Delhi,28.41,56.93,5.35,439.76,58.8,470.19,2761.7,22.21,12.88,Low
2022-08-06,Chennai,25.9,73.74,0.2,440.17,67.6,344.72,2968.83,18.48,6.49,Low
2022-08-07,Hyderabad,28.38,60.68,8.45,442.0,76.0,514.11,3139.58,17.61,14.6,Moderate
2022-08-08,Bengaluru,23.18,63.8,3.05,444.24,48.4,313.95,2647.84,20.02,14.1,Low
2022-08-09,Chennai,25.42,81.81,13.91,438.87,86.0,395.33,2755.06,17.44,1.09,Low
2022-08-10,Mumbai,26.73,73.17,4.4,432.42,63.5,364.47,2671.6,11.77,10.18,Low
2022-08-11,Chennai,25.79,70.12,4.42,438.66,56.6,385.61,2782.35,23.48,9.18,Low
2022-08-12,Mumbai,25.04,70.4,4.88,425.14,56.9,347.9,2902.76,19.5,4.41,Low
2022-08-13,Chennai,24.95,76.74,0.51,440.15,72.6,338.59,2966.31,13.13,15.86,Low
2022-08-14,Delhi,23.32,71.86,0.13,436.14,98.2,395.62,3035.12,13.83,9.13,Low
2022-08-15,Hyderabad,27.53,72.1,1.52,435.58,71.1,427.26,2917.0,10.33,11.72,Low
2022-08-16,Delhi,25.36,60.9,0.95,441.36,40.6,339.93,2625.42,17.18,17.98,Low
2022-08-17,Hyderabad,22.15,71.99,2.25,434.65,86.2,367.75,2984.36,11.61,7.06,Low
2022-08-18,Hyderabad,24.47,65.61,2.22,437.66,66.8,394.15,2868.65,18.66,7.8,Low
2022-08-19,Bengaluru,21.11,76.52,10.2,428.99,80.1,307.73,2817.52,22.51,16.82,Low
2022-08-20,Delhi,26.92,70.14,2.45,430.98,65.4,398.8,2985.35,10.75,15.45,Low
2022-08-21,Bengaluru,26.48,67.88,4.2,433.7,81.4,421.93,2412.7,7.82,4.84,Low
2022-08-22,Chennai,23.08,70.11,8.4,433.67,82.6,354.93,2953.77,14.8,10.67,Low
2022-08-23,Mumbai,24.31,84.53,2.04,431.75,93.3,420.71,3020.72,18.12,0.69,Low
2022-08-24,Hyderabad,23.56,69.94,3.04,450.1,94.0,359.19,3062.81,11.9,11.78,Low
2022-08-25,Hyderabad,21.88,72.4,2.63,428.77,51.5,376.53,2925.94,17.22,2.17,Low
2022-08-26,Bengaluru,22.53,68.91,10.75,441.82,75.3,372.45,3102.93,24.39,9.22,Low
2022-08-27,Bengaluru,25.74,62.9,12.26,429.23,63.6,394.27,2399.93,19.18,14.05,Low
2022-08-28,Delhi,23.52,72.51,1.62,451.43,70.3,354.01,2940.12,26.02,17.26,Low
2022-08-29,Mumbai,23.35,74.79,4.23,432.23,65.6,453.39,2844.97,14.92,10.65,Low
2022-08-30,Mumbai,25.14,83.53,5.64,433.34,71.0,374.57,3021.29,17.13,2.02,Low
2022-08-31,Hyderabad,22.66,70.93,8.77,437.69,73.4,365.39,3025.09,18.88,8.43,Low
2022-09-01,Chennai,26.19,77.85,3.0,427.23,74.2,379.97,2575.46,13.09,15.25,Low
2022-09-02,Bengaluru,25.55,69.52,6.23,431.39,68.8,355.33,3219.73,17.81,28.55,Low
2022-09-03,Delhi,23.88,64.66,3.06,441.9,56.3,375.34,2818.26,18.49,7.49,Low
2022-09-04,Hyderabad,23.02,61.21,1.11,441.39,82.3,390.34,2698.97,11.23,11.7,Low
2022-09-05,Bengaluru,23.41,74.52,2.88,440.1,89.9,364.02,3291.07,9.53,16.35,Low
2022-09-06,Mumbai,23.71,80.1,3.64,441.16,108.1,412.92,2974.64,16.44,9.39,Low
2022-09-07,Delhi,24.54,66.51,4.58,436.02,93.1,474.3,2751.36,22.05,9.0,Low
2022-09-08,Delhi,22.85,64.25,0.09,448.92,94.4,347.49,2986.43,11.28,14.26,Low
2022-09-09,Mumbai,21.94,66.98,10.32,442.84,58.6,368.88,2606.72,22.61,1.76,Low
2022-09-10,Bengaluru,22.49,77.16,3.97,446.05,44.4,325.82,2816.44,16.37,17.47,Low
2022-09-11,Hyderabad,24.38,62.0,1.35,438.51,84.3,359.36,2931.92,21.45,10.67,Low
2022-09-12,Bengaluru,24.44,61.54,7.2,444.53,83.7,407.64,2822.02,15.93,21.96,Low
2022-09-13,Delhi,24.71,59.77,3.09,439.01,92.9,366.43,3124.04,15.16,3.65,Low
2022-09-14,Mumbai,24.91,76.73,4.22,439.17,84.4,387.37,3073.64,23.72,11.76,Low
2022-09-15,Hyderabad,27.37,70.52,0.49,434.86,78.0,435.31,3010.22,13.39,15.72,Low
2022-09-16,Chennai,26.83,65.6,5.26,431.1,70.3,434.06,2823.12,13.13,0.0,Low
2022-09-17,Hyderabad,22.92,80.18,0.28,445.4,76.1,384.16,2843.46,17.58,17.25,Low
2022-09-18,Delhi,24.79,63.14,3.1,434.11,69.1,333.57,2843.01,12.09,13.46,Low
2022-09-19,Bengaluru,24.22,65.23,1.46,445.31,91.1,364.76,2491.72,19.34,6.6,Low
2022-09-20,Chennai,25.7,74.88,2.98,423.35,66.5,350.69,2790.81,15.92,8.23,Low
2022-09-21,Chennai,23.72,61.7,12.14,431.87,67.4,381.44,2588.21,22.26,7.63,Low
2022-09-22,Hyderabad,21.04,77.26,2.61,431.67,60.6,326.18,2719.05,15.13,11.34,Low
2022-09-23,Mumbai,22.25,76.54,0.85,432.61,75.9,351.55,2948.87,22.46,13.24,Low
2022-09-24,Mumbai,23.96,76.11,1.05,437.33,100.5,390.97,3032.92,25.76,8.04,Low
2022-09-25,Mumbai,27.05,75.71,10.91,438.38,88.4,463.08,3122.07,22.11,6.52,Low
2022-09-26,Mumbai,22.28,76.96,13.74,431.0,79.1,410.75,3168.19,17.05,14.52,Low
2022-09-27,Delhi,22.48,72.08,1.38,432.5,94.1,416.68,3281.07,17.99,22.69,Low
2022-09-28,Chennai,21.73,63.62,6.46,430.54,62.7,368.27,2789.33,14.02,15.28,Low
2022-09-29,Delhi,23.26,61.25,3.73,431.16,72.9,372.36,2643.17,24.68,13.33,Low
2022-09-30,Mumbai,22.31,68.58,8.04,434.86,77.3,310.91,2942.48,22.09,12.73,Low
2022-10-01,Chennai,21.66,74.37,4.8,436.87,89.9,334.93,2775.82,24.37,14.62,Low
2022-10-02,Delhi,23.57,73.27,13.3,434.84,75.8,374.93,3029.41,23.98,3.73,Low
2022-10-03,Hyderabad,24.73,78.41,1.81,424.7,66.1,382.4,2826.74,16.85,7.08,Low
2022-10-04,Delhi,23.3,78.43,2.74,433.8,78.0,317.31,3200.88,21.8,10.03,Low
2022-10-05,Bengaluru,24.25,59.57,4.19,433.78,66.8,401.54,3185.89,18.39,9.0,Low
2022-10-06,Chennai,22.52,76.39,4.42,438.25,75.5,326.03,3090.32,26.44,21.54,Low
2022-10-07,Hyderabad,25.93,66.23,4.49,438.03,85.7,387.12,3125.01,18.75,5.82,Low
2022-10-08,Delhi,23.81,82.87,0.44,439.25,93.0,370.44,3472.95,21.68,22.31,Low
2022-10-09,Hyderabad,26.04,78.69,0.22,452.47,108.4,411.68,3031.18,30.43,6.5,Low
2022-10-10,Mumbai,23.08,76.13,0.06,428.18,56.3,293.99,3000.58,22.05,4.57,Low
2022-10-11,Delhi,23.72,79.64,1.5,476.55558505421646,160.39405081821803,661.2683014738475,3080.31,24.26,9.18,Low
2022-10-12,Delhi,23.46,73.62,10.72,449.64,92.9,419.75,3159.04,12.35,12.6,Low
2022-10-13,Delhi,21.95,74.5,2.62,437.43,95.4,385.26,2945.62,18.14,10.18,Low
2022-10-14,Bengaluru,21.13,67.09,2.73,451.46,73.4,371.15,2803.37,13.17,5.4,Low
2022-10-15,Bengaluru,23.07,75.54,6.14,434.82,66.1,388.35,2876.03,24.57,0.0,Low
2022-10-16,Mumbai,22.65,86.61,0.28,440.21,63.7,355.16,2638.7,21.23,8.43,Low
2022-10-17,Delhi,23.82,75.74,5.33,429.58,105.2,351.47,2957.63,19.97,15.92,Low
2022-10-18,Delhi,21.44,83.55,2.14,438.08,75.8,336.27,3017.45,35.55,10.66,Low
2022-10-19,Bengaluru,22.19,74.69,0.74,437.54,85.6,380.15,2634.23,21.9,1.17,Low
2022-10-20,Bengaluru,23.51,67.05,2.13,435.04,68.9,390.42,2806.01,23.68,9.44,Low
2022-10-21,Bengaluru,27.55,78.28,6.29,435.13,70.5,375.51,3106.47,14.5,16.6,Low
2022-10-22,Chennai,26.44,58.45,2.88,447.61,86.2,376.93,2826.66,25.65,7.68,Low
2022-10-23,Bengaluru,23.15,63.01,1.6,431.92,60.5,387.36,2621.66,22.13,3.82,Low
2022-10-24,Hyderabad,26.11,73.21,1.58,446.47,67.9,421.19,2896.76,19.76,6.35,Low
2022-10-25,Bengaluru,23.78,68.92,1.46,432.03,45.2,425.44,2542.52,14.66,4.44,Low
2022-10-26,Hyderabad,28.19,75.04,1.05,445.55,74.5,389.43,3307.29,20.89,5.47,Low
2022-10-27,Delhi,23.62,69.91,1.19,435.8,102.6,353.97,2557.63,21.28,0.79,Low
2022-10-28,Mumbai,25.7,67.62,8.55,427.88,83.6,401.11,3179.39,22.13,1.3,Low
2022-10-29,Mumbai,24.7,56.66,3.62,439.48,86.9,429.78,2926.59,18.15,14.22,Low
